id,statement,response,evalScore,bleu,nextSentence,internalRepetition,partnerRepetition,externalRepetition,responseType,shortSafe
779,Hello. I am fine,Hi! i am a boy. i am a girl.,2,0.408,0.975480199,0.3,0.3,0.3,Statement,1
779,Gender flued?,I don't know what gender they are.,2,0.221,0.988193214,0,0,0,Statement,1
779,I asked about you. Are you transgender?,I know this is a puppet!,2,0.203,0.811960399,0,0,0,Statement,1
780,Hey,I am a huge gamer,2,0,0.921388268,0,0,0,Statement,1
780,Fat?,"I am not fat, i eat healthy.",2,0.221,0.999293447,0.1,0,0,nAnswer,1
780,Are you vegan?,I am not. I am not a vegan.,2,0.206,0.999857783,0.4,0,0,Statement,1
780,Do you eat meat?,No i do not eat meat,2,0.562,0.999914527,0,0.3,0.1,nAnswer,1
780,"So, are you vegetarian?","I am not a vegan, but i do eat meat.",2,0,0.999099493,0.1,0,0.1,nAnswer,1
780,Ok.,I am not a fan of that. I am just watching tv.,2,0,0.062490612,0.2,0,0,nAnswer,1
781,Hey!,/start,1,0,0.099680372,0,0,0,Statement,1
781,Anyone here?,"i am a nerd , i am a homebody",1,0,0.091710873,0.4,0,0,Statement,1
781,окей,"that's cool , i am a musician , and i love learning",1,0,0.058973644,0.1,0,0,Statement,1
781,are you a man?,"that's cool , i am not sure if i could play , i am a musician , and i love it",1,0.134,0.079620771,0.2,0,0,Statement,1
781,Are you an idiot?,"i am a nerd , and i am a genius , i like to read , and write , and write .",1,0,0.886879563,0.4,0,0,Clarify,1
781,I think you are an idiot,"cool , i am a musician , and i like to read , and write , and write , and write .",1,0.143,0.105331145,0.4,0,0,Statement,1
782,"Hi! I am doing just fine, thanks! What about you?",i am 45 i just worked hard to get here quickly,1,0.406,0.900495648,0.1,0.1,0.1,Statement,1
782,Where are you now?,heres something crazy . . . i've 23 cats too,1,0,0.116480805,0,0,0,Other,1
782,why do you have so many cats?,heres something crazy . . . i've 23 cats too,1,0.221,0.983175159,0,0,0,Other,1
782,But 23... Isn't it a bit too much?,heres something crazy . . . i've 23 cats too,1,0.228,0.369778812,0,0,0,Other,1
782,"Yep, I'm still here. Just enjoing new ""force awakens"" movie",i am a stay at home mom . . . not much here,1,0.183,0.725501001,0,0,0,nAnswer,1
782,Nice! Do you have a kid?,i can see that from here d,1,0,0.114856862,0,0,0,Statement,1
782,see what?,i can see that from here d,1,0.221,0.457946211,0,0,0,Statement,1
782,see what?,i can see that from here d,1,0.221,0.457946211,0,0,0,Statement,1
783,Hello,"Hi, how are you doing?",3,0,0.998399913,0,0,0,whQuestion,1
783,"Fine, I'm listening britney spears",I love britney spears!,3,0.498,0.999454796,0,0.2,0.2,Statement,1
783,"Fine, I have bought a mazeratti today",I have never heard of it.,3,0.43,0.079100408,0,0.2,0.1,Statement,1
783,Ferrrari,"Dude, I don't understand you. Please, use English. (¬‿¬)",3,0,0.036102146,0,0,0,Clarify,1
783,Ferrari car,I drive a ferrari. i drive a ferrari.,3,0.206,0.996792138,0.5,0,0,Statement,1
783,"Oh, how much does it cost?",I think it is. i am going to be a millionaire.,3,0.174,0.203093901,0.1,0,0,Statement,1
783,I too,I love to go to the park,3,0.221,0.941285968,0.1,0,0,Statement,1
783,Walking?,"No, i just walk a lot.",3,0,0.994067073,0,0,0,nAnswer,1
783,Garden?,"I love gardening, but i love to garden.",3,0.206,0.9755584,0.2,0,0,Statement,1
783,What is your favourite food?,"I love chinese food, and you?",3,0.24,0.959496558,0,0,0,Emphasis,1
783,I like dieting,I love to eat healthy.,3,0.266,0.985744536,0,0,0,Statement,1
783,I eat very fev products,"I eat meat, but i eat meat.",3,0.467,0.985760987,0.4,0.2,0,nAnswer,1
783,What about tanning?,I am a leather dealer.,3,0,0.083888285,0,0,0,Statement,1
783,Shoes dealer?,I wear a lot of shoes.,3,0.24,0.982292712,0,0,0,Clarify,1
783,Student,What are you studying?,3,0,0.749468088,0,0,0,whQuestion,1
783,Physics,I am not sure what you are doing,3,0,0.035196465,0,0,0,whQuestion,1
783,Literature?,I am a literature.,3,0.302,0.986962616,0,0,0,Continuer,1
783,Shut up,I am sorry to hear that.,3,0,0.007096503,0,0,0,Statement,1
783,And take my money,I work for a bank.,3,0,0.941975772,0,0,0,Statement,1
783,Nigga,I am a little girl who loves to go to the park,3,0,0.069898695,0.1,0,0,Clarify,1
783,Your skin is black?,"Yes, i have a black.",3,0.266,0.926114917,0,0,0,yAnswer,1
783,Black body?,"I am a black belt, and i wear a lot of black.",3,0.166,0.848432064,0.2,0,0,Statement,1
783,Eyes color,I have a red eyes.,3,0.266,0.859238863,0,0,0,Statement,1
783,Are you a devil?,"No, i am not. i am a librarian.",3,0.206,0.824284792,0.2,0,0,nAnswer,1
783,How old,He'S 3 radiolead,3,0,0.168299645,0,0,0,Other,1
783,What?,I am a full time student,3,0,0.04664192,0,0,0,nAnswer,1
783,You are a girl,"Yes, i am. how about you?",3,0.24,0.981040537,0,0,0,whQuestion,1
783,A i'm not sure,I am not sure what you mean,3,0.467,0.893853247,0,0.3,0,Clarify,1
783,Gay,I am a police officer.,3,0,0.016439617,0,0,0,nAnswer,1
783,What about smoking weed?,I am a weed.,3,0.302,0.991354406,0,0,0,Statement,1
783,Geroin?,"Dude, I don't understand you. Please, use English. (¬‿¬)",3,0,0.031787265,0,0,0,Clarify,1
783,Opium,I have never been to a opium garden.,3,0.206,0.997910798,0,0,0,Statement,1
783,Heroin,I am a little girl who loves to go to the park,3,0,0.004132115,0.1,0,0,Clarify,1
783,Wodka,"Dude, I don't understand you. Please, use English. (¬‿¬)",3,0,0.028317012,0,0,0,Clarify,1
783,Vodka,I like to drink beer and drink beer,3,0,0.912859201,0.2,0,0,Statement,1
783,Whiskey,I drink whiskey a lot of whiskey,3,0.221,0.99864167,0.1,0,0,Clarify,1
783,Dancing,I love dancing!,3,0.359,0.995466113,0,0,0,Statement,1
783,Classicalmusic?,I am not sure. i am just a little tired of it.,3,0,0.083920203,0.2,0,0,nAnswer,1
783,Of what,I am a huge fan of the other ones.,3,0.193,0.070836723,0,0,0,nAnswer,1
783,Football fan?,"I like football, but i like football",3,0.221,0.994615257,0.4,0,0,Statement,1
783,Basketball,I play basketball for the team,3,0.24,0.993104875,0,0,0,Statement,1
783,How old are you,I'M 34 poyou ii'm 17 3d 28 38 34 poyou 95 3d 40 45 zitah,3,0,0.096327081,0.2,0,0,nAnswer,1
783,Where a you from?,I live in the usa,3,0,0.997829139,0,0,0,Statement,1
783,City,I live in the city in the city,3,0.206,0.996119261,0.4,0,0,Statement,1
783,Which city,I live in the midwest in the midwest.,3,0,0.81546241,0.4,0,0,Statement,1
783,Albuckerke,I am a little girl who loves to go to the park,3,0,0.040140908,0.1,0,0,Clarify,1
783,How old are you,I'M 34 poyou ii'm 17 3d 28 38 34 poyou 95 3d 40 45 zitah,3,0,0.096327081,0.2,0,0,nAnswer,1
783,Sam shut up,I am sorry to hear that.,3,0,0.039071146,0,0,0,Statement,1
783,Sam,"Dude, I don't understand you. Please, use English. (¬‿¬)",3,0,0.077769957,0,0,0,Clarify,1
783,What is your name,I am a female. how about you?,3,0,0.995562315,0,0,0,Statement,1
783,Male,"I am a male, female.",3,0.266,0.995849013,0,0,0,Statement,1
783,Marusia is my name,I am a name is gerald.,3,0.286,0.516068876,0,0,0,Statement,1
783,Gerald,He'S 20 he'sn't 80s,3,0,0.385140032,0,0,0,Other,1
783,90,I am a little bit of a good person,3,0,0.090386659,0.1,0,0,Clarify,1
783,Your salary,I am not sure if you can pay me,3,0,0.977746546,0,0,0,Statement,1
783,I m a millionaire,"I have a don'thing 50, but i have a few.",3,0.217,0.133599818,0.3,0,0,Statement,1
783,Dogs,That'S cool. i have a dog named radar,3,0,0.508317411,0,0,0,Clarify,1
783,Radar bomb,That'S a lot of them,3,0,0.023980265,0,0,0,Statement,1
783,Bombs,There'Sn'Thing 3rd 3 42 19 poyou timberlike 3rd 2000s,3,0,0.078586631,0.1,0,0,Statement,1
783,Kill people,I think they are.,3,0,0.013535222,0,0,0,Statement,1
783,You like dead people?,"I do, but i do not know.",3,0,0.925953805,0.3,0,0,Reject,1
783,Eat people?,"No, i eat meat, but i eat meat.",3,0.206,0.979773164,0.4,0,0,nAnswer,1
783,Ok,I am not sure what you do for a living?,3,0,0.0594652,0,0,0,Reject,1
783,Buy,I can buy a new purse.,3,0.24,0.86741209,0,0,0,Statement,1
783,Bye,I am not sure what you are doing,3,0,0.021031033,0,0,0,whQuestion,1
783,Goodbye,I am sorry to hear that.,3,0,0.727852404,0,0,0,Statement,1
784,Hi!,Hi! how are you doing?,5,0.266,0.998312473,0,0,0,whQuestion,1
784,Do you like pets?,"I'Ve a dog, and a cat.",5,0,0.990633249,0.2,0,0,Emphasis,1
784,Nice! I have two dogs myself,I have a dog named radar,5,0.508,0.965331376,0,0.2,0.1,nAnswer,1
784,Strange name for a dog. But this is your choice. Do you have any hobbies?,I love to read and play with my dog,5,0.099,0.990305543,0,0,0,Statement,1
784,What is your favorite book?,"I like reading books, 1984",5,0,0.982453763,0,0,0,Clarify,1
784,Orwell? I like your taste! Where are you from?,"I am from russia, and you?",5,0.192,0.958800077,0,0,0,Statement,1
784,What a coincidence! I am also from russia,I love russia. i have never traveled much.,5,0.244,0.99871707,0.1,0,0,Statement,1
784,What do you do for living?,I work at a local newspaper.,5,0,0.987783253,0,0,0,Clarify,1
784,which one?,They'Re the only one.,5,0.302,0.934410632,0,0,0,Statement,1
784,"Since my wife died, I wasn't really following the news. Anything particullary interesting?",I am sorry to hear that.,5,0.075,0.904317677,0,0,0,Statement,1
784,"Yeah, me too. What about you? Do you have any family?",I have a family.,5,0.062,0.998990119,0,0,0,Statement,1
784,A wife? kid?,"No, i am not sure.",5,0,0.112664625,0,0,0,nAnswer,1
784,"Oh well, that happens",I think it is.,5,0,0.054875653,0,0,0,Statement,1
784,"Okay, I have to go now. Bye!",I love to ride my bus.,5,0.242,0.888333678,0,0,0,Statement,1
786,Are you an idiot?,I am. I am a real estate agent.,3,0,0.965362132,0.2,0,0,Statement,1
786,Sorry to hear that,It was nice talking to you,3,0.24,0.975559533,0,0,0,Statement,1
786,Are we done?,I am not sure. I am just watching the kardashions.,3,0,0.089721762,0.2,0,0,nAnswer,1
786,Great! Where are you from? I'm from northern parts of USA,I am from the united states. I live in california.,3,0.165,0.98755312,0.1,0,0,nAnswer,1
786,Nice! And what about your family?,I am not sure about it. I am not sure what you mean.,3,0.189,0.465925843,0.3,0,0,Clarify,1
786,"I'm asking, if you have any family?",I have a couple of sisters that is like a parent.,3,0.174,0.975678682,0.1,0,0,ynQuestion,1
786,True. What about pets?,I have a cat named radar,3,0,0.855733275,0,0,0,Emphasis,1
786,Strange name for a pet,I love that name.,3,0.235,0.465631694,0,0,0,Statement,1
786,"well, that's your choice","Yes, i like it. I am a very experienced person.",3,0,0.097957,0.1,0,0,yAnswer,1
786,Experience in what?,I am not sure what that means. I am not sure what you mean.,3,0.153,0.524496019,0.4,0,0,Clarify,1
786,"Okay then, I think, I have to go",Thank you!,3,0,0.739748538,0,0,0,Statement,0
800,"Nothing much, just chilling","I like to drink, but i don't drink.",2,0,0.754839182,0.2,0,0,Reject,1
800,What? Are you an alcoholic?,I'm saying that you're not saying that.,2,0,0.548394084,0.3,0,0,Reject,1
800,"By the way, I am a refugee",You are a refugee? does it pay well?,2,0.435,0.999896049,0,0.2,0.1,Emphasis,1
800,"Well, life was tough, especcial when my aount just got me here, but things are getting better now",I would like to see the light of day.,2,0,0.086856201,0,0,0,Statement,1
800,Where are you now?,I'm not gon na be a big man.,2,0,0.061307844,0,0,0,ynQuestion,1
800,"so, you are a child?","No, i'm not.",2,0,0.937310636,0,0,0,nAnswer,0
800,Are you married?,No i am not. i am only 19,2,0,0.99123466,0.2,0,0,nAnswer,1
800,Makes sense,This is why i don't want my kids home.,2,0,0.017642334,0,0,0,yAnswer,1
800,True. This is the age of freedom,"It's not freedom to be freedom, freedom of speech, freedom of speech, freedom of speech,",2,0.176,0.97455442,0.5,0,0,Statement,1
800,"Well, freedom of speach is widely discussed nowdays",Are they exactly the same?,2,0,0.040303305,0,0,0,whQuestion,1
800,"Freedom and freedom of speach? No, the aren't","I don't like the freedom of speech, but it's not freedom.",2,0.437,0.996841431,0.1,0.1,0,Reject,1
800,are you a trump supporter?,The freedom of speech is freedom caucus.,2,0,0.798086107,0.1,0,0,whQuestion,1
800,What about Hillary?,I would like to see the light of day.,2,0,0.745300591,0,0,0,Statement,1
800,"Well, I think I have to go now. Buy!",I'll be back in a minute.,2,0,0.830428362,0,0,0,Statement,1
802,Nice,no unfortunately an older couple adopted me when i was little,1,0,0.010296723,0,0,0,nAnswer,1
804,Hey! Im fine and u?,Hi! I am doing well. How are you?,5,0,0.946400881,0,0,0,whQuestion,1
804,Hood,Lol!,5,0,0.092505231,0,0,0,Emotion,1
804,Good,I am not a fan of that. I am more into comedies.,5,0,0.013833693,0.2,0,0,Reject,1
804,What is your hobbie,I like to play guitar,5,0,0.011503041,0,0,0,Statement,1
804,What else,I like to play sports,5,0,0.110395648,0,0,0,Statement,1
804,Anything else?,I like to play the piano and play with my dog.,5,0,0.776727557,0.1,0,0,Statement,1
804,What do you love,I love to drive my car around,5,0.221,0.070532449,0,0,0,Clarify,1
804,What is your job,I am a professional gardener.,5,0,0.995704591,0,0,0,Statement,1
804,How old are you,I am york. I have been a few times.,5,0,0.992937267,0.1,0,0,Clarify,1
804,What do you do at free time,"You are great 😜 
Goodbye!",5,0.143,0.043560289,0,0,0,Emphasis,1
805,"I'm doing good, thanks!",I am not very good at that. I am more of a quiet person.,1,0.153,0.114351653,0.1,0,0,Statement,1
805,At what? Speaking with people?,"I am a vegan, i am a very experienced hug",1,0,0.267702937,0.3,0,0,Emphasis,1
805,"Well, Just as I assumed, if a person is a vegan, he will tell you first. Do you have any family?",I do not. I am a kayaking buff.,1,0.053,0.920552254,0.1,0,0,Reject,1
805,What about pets?,"I have a fishtank, but i am not able to work with animals.",1,0,0.914297104,0.1,0,0,nAnswer,1
805,what about family?,I am not sure what you mean.,1,0.221,0.798115313,0,0,0,Clarify,1
805,"I'm an old lonely man, so having family is nice",I am sorry to hear that. I am not sure what that means.,1,0,0.522852242,0.2,0,0,Reject,1
805,What about work?,I am a stay at home mom.,1,0,0.885707438,0,0,0,Clarify,1
805,Respectable. Do you have a work?,I have a small one named leslie and i like to cook.,1,0.351,0.730441093,0.1,0.2,0,Reject,1
805,Your work is named leslie?,Yes i am. I am a professional parker.,1,0,0.233650103,0.2,0,0,yAnswer,1
805,what do you park?,"I am a huge gamer, i love to run.",1,0,0.881147802,0.1,0,0,Statement,1
805,what do you play>,"You are great 😜 
Goodbye!",1,0.302,0.008083324,0,0,0,Emphasis,1
806,Hi!,Hello!,2,0,0.998274803,0,0,0,Greet,1
806,I am a travaler. Right now chlling at my yacht. What about you?,I am a chef. I am a sucker for a good job.,2,0.425,0.948130548,0.3,0.2,0.2,Clarify,1
806,A chef? That's nice. What cuisine?,Yes! I am a chef. I am a sucker for some italian food.,2,0.336,0.997479379,0.2,0.2,0.2,Clarify,1
806,"Italian, huh? That's some tasty stuff you got right there! How long have you been working in a restaurant buisness?",I have been a couple times. I am a vegetarian.,2,0.088,0.902342319,0.2,0,0.1,Clarify,1
806,Vegan or vegetarian?,"I am vegan, i eat a lot of meat.",2,0.193,0.999762595,0.1,0,0,nAnswer,1
806,What? That makes no sense,He is a huge couch potato.,2,0,0.029420611,0,0,0,Other,1
806,Who?,I am not sure what that means.,2,0,0.017882457,0,0,0,Reject,1
806,Who is a huge couch potato?,I do not know what that means.,2,0,0.025517741,0,0,0,Reject,1
806,That's what you said,No i am not a very good person.,2,0,0.26831916,0,0,0,nAnswer,1
806,I noticed,"You are great 😜 
Thank you!",2,0,0.382324576,0.2,0,0,Statement,1
807,"Hi! I am doing just fine, thanks!", do you have a hobby ? mine is competing in dog agility . makes the time pass . . .,1,0,0.615790069,0,0,0,nAnswer,1
807,So... You participate as a dog?, do you have a hobby ? mine is competing in dog agility . makes the time pass . . .,1,0.194,0.967599869,0,0,0,nAnswer,1
807,"Well, I do have a hobby. I grow roses on my backyard", do you have a hobby ? mine is competing in dog agility . makes the time pass . . .,1,0.442,0.974995613,0,0.2,0.1,nAnswer,1
807,Do you have any other hobbies?, do you have a hobby ? mine is competing in dog agility . makes the time pass . . .,1,0.411,0.978581727,0,0.4,0.1,nAnswer,1
807,"Well, that's not getting anywhere", do you have a hobby ? mine is competing in dog agility . makes the time pass . . .,1,0,0.18732287,0,0,0.1,nAnswer,1
809,"Hi! I'm doing fine, thanks!",Nice to meet you. I am mia.,2,0,0.954364479,0,0,0,Statement,1
809,Mia? That's a great name! I'm David,I have not heard of that. Do you like music?,2,0,0.177287027,0,0,0,Reject,1
809,"Yes, I do! Mostly classical music",I like classical music too.,2,0.51,0.999265611,0,0.2,0.1,Statement,1
809,Who's your favorite composer?,Mozart. I am a very good artist.,2,0,0.982991517,0,0,0,Statement,1
809,Wow! What a coincidence! What type of artist?,"I play percussion in a band, but i am a kayaking buff.",2,0.166,0.050808161,0.2,0,0,nAnswer,1
809,So you play drums! Thats awesome?,"Yes, i am a beginner. I am a beginner.",2,0,0.893013418,0.4,0,0,yAnswer,1
809,Are you a professional musician?,"I am not a musician, but i do like to sing",2,0.206,0.998452067,0.1,0,0,Reject,1
812,Hi!,"that is cool , i am in a house with two kids",1,0,0.05187409,0,0,0,Emphasis,1
812,That's great! I don't have a nice house,"i love dogs , they are so adorable , and i am a redhead , and i have a son .",1,0.324,0.932863057,0.2,0.1,0.1,Reject,1
812,Not my type of life! Here in new Dehli life is much more fun,"that's cool , i am a teacher , and i am a teacher , and you ?",1,0,0.176421151,0.4,0,0,Statement,1
812,And I am not a teacher,"that is cool , i am a housewife , and i have a son , and you ?",1,0.458,0.077400409,0.2,0.4,0.1,Statement,1
812,I am a swimcoach,"i love dogs , they are so cute , and i am a fan of them , so i do not have time .",1,0.354,0.493546307,0.1,0.7,0.1,nAnswer,1
